iter	RMSE
1578	0.8358922666
1579	0.8357751322
1580	0.8356520752
1581	0.8356039387
1582	0.8353717479
1583	0.8352522214
1584	0.8349729194
1585	0.8347934351
1586	0.8345700455
1587	0.8344392513
1588	0.8343458666
1589	0.8341805887
1590	0.8340432639
1591	0.8339634372
1592	0.8338089713
1593	0.8337092291
1594	0.8335610899
1595	0.8335118676
1596	0.8334765248
1597	0.8332032667
1598	0.833113015
1599	0.8329082879
1600	0.832876335
1601	0.8327349151
1602	0.8326970452
1603	0.8325247336
1604	0.8323483421
1605	0.8322701492
1606	0.8321990072
1607	0.8320951526
1608	0.831926324
1609	0.8318187212
1610	0.8315555987
1611	0.8313996066
1612	0.831248214
1613	0.8311316782
1614	0.8309077396
1615	0.8307084009
1616	0.8305695704
1617	0.8304373863
1618	0.8303217677
1619	0.8302072651
1620	0.8300516733
1621	0.8298974029
1622	0.8298451447
1623	0.8296546104
1624	0.8295694777
1625	0.8294057959
1626	0.8293100006
1627	0.829057995
1628	0.8289022066
1629	0.828795137
1630	0.8285899646
1631	0.8283882192
1632	0.8282190987
1633	0.8280004162
1634	0.8279361975
1635	0.8277696723
1636	0.8276988421
1637	0.8276237218
1638	0.8273690554
1639	0.8271133475
1640	0.8269061243
1641	0.8267230094
1642	0.8266253138
1643	0.826532326
1644	0.8264412801
1645	0.8263504369
1646	0.8263051211
1647	0.8261022295
1648	0.8260500653
1649	0.8257927039
1650	0.8257594129
1651	0.8256009992
1652	0.8255161327
1653	0.8254474392
1654	0.8253257767
1655	0.8251407829
1656	0.8249635227
1657	0.8249214785
1658	0.8247884637
1659	0.8246444444
1660	0.8245515633
1661	0.8244013684
1662	0.8242753755
1663	0.8241804042
1664	0.8240954281
1665	0.824076503
1666	0.8239515453
1667	0.8238546597
1668	0.8237460601
1669	0.8235965658
1670	0.823464493
1671	0.8233619711
1672	0.8232196885
1673	0.823015747
1674	0.8226445786
1675	0.8225274443
1676	0.8223292188
1677	0.822178493
1678	0.8221022288
1679	0.8219215797
1680	0.8218113396
1681	0.8216254606
1682	0.8213841872
1683	0.8211236723
1684	0.8210805807
1685	0.8209105637
1686	0.8208799359
1687	0.8207852015
1688	0.8206702499
1689	0.8205611965
1690	0.8203311727
1691	0.8202032883
1692	0.8199748836
1693	0.8197567863
1694	0.8196020337
1695	0.8193507198
1696	0.8192575703
1697	0.8190089428
1698	0.8187561769
1699	0.8186362101
1700	0.8184948669
1701	0.8183343581
1702	0.8182660277
1703	0.818200861
1704	0.8179135455
1705	0.8176882314
1706	0.8176079767
1707	0.8175648476
1708	0.8174964522
1709	0.8173578897
1710	0.8172849802
1711	0.8171471878
1712	0.8171130389
1713	0.8168981538
1714	0.8168516092
1715	0.816703833
1716	0.8166012921
1717	0.8165763949
1718	0.816453104
1719	0.8162690214
1720	0.8160052515
1721	0.8157630055
1722	0.8156465809
1723	0.8155646001
1724	0.8152552673
1725	0.8150583635
1726	0.8147332874
1727	0.8145840321
1728	0.8143228644
1729	0.8142278505
1730	0.814144101
1731	0.8138901451
1732	0.8138308821
1733	0.8137504913
1734	0.8134726748
1735	0.8133944395
1736	0.8131766672
1737	0.8130123483
1738	0.8128144716
1739	0.8127277153
1740	0.8125373498
1741	0.8123128197
1742	0.8122029842
1743	0.8120618541
1744	0.8117615232
1745	0.811591939
1746	0.8114526275
1747	0.8112329212
1748	0.8111362005
1749	0.8110452991
1750	0.8108785803
1751	0.8106608226
1752	0.810412516
1753	0.8103671021
1754	0.8101651372
1755	0.8100064103
1756	0.8098493451
1757	0.8097557768
1758	0.8095035238
1759	0.8094620072
1760	0.8093573474
1761	0.8092756669
1762	0.8092080051
1763	0.8090045341
1764	0.8089471892
1765	0.8088304158
1766	0.8086515893
1767	0.8084951277
1768	0.8083319433
1769	0.8082338361
1770	0.8080758922
1771	0.8079072091
1772	0.8078100006
1773	0.8077283452
1774	0.8075371026
1775	0.80738729
1776	0.8073485239
1777	0.8072706651
1778	0.8072334378
1779	0.8071008941
1780	0.8067887604
1781	0.8066807025
1782	0.806645171
1783	0.8065128148
1784	0.8062744478
1785	0.8060723916
1786	0.8060098719
1787	0.8058525685
1788	0.8057023988
1789	0.8055773256
1790	0.8053003927
1791	0.8052116352
1792	0.8050476581
1793	0.8049420268
1794	0.8048232662
1795	0.8047773648
1796	0.8046677754
1797	0.8046289726
1798	0.8044655556
1799	0.8044242014
1800	0.8041885839
1801	0.8040716708
1802	0.803982844
1803	0.8038071283
1804	0.8036673706
1805	0.8035563283
1806	0.8035035023
1807	0.8033659124
1808	0.8032813045
1809	0.8030523264
1810	0.802957236
1811	0.8028807377
1812	0.8028403381
1813	0.8027130811
1814	0.8025851098
1815	0.8023602733
1816	0.8023036964
1817	0.802064887
1818	0.8019228147
1819	0.8018100678
1820	0.8017237754
1821	0.8015723964
1822	0.8014137824
1823	0.8012492237
1824	0.8011295122
1825	0.8009925249
1826	0.8009352348
1827	0.8007102858
1828	0.800625059
1829	0.8005899416
1830	0.8005491954
1831	0.8003182
1832	0.8001539783
1833	0.7998703898
1834	0.7997338034
1835	0.7994320083
1836	0.7992607153
1837	0.7992060989
1838	0.7990295672
1839	0.7989003033
1840	0.7987473941
1841	0.7987025893
1842	0.7985140548
1843	0.7983596425
1844	0.7982157468
1845	0.7979416485
1846	0.797838759
1847	0.7975516486
1848	0.7974822192
1849	0.7973491532
1850	0.7971109406
1851	0.7970080093
1852	0.7969438232
1853	0.7969202733
1854	0.7968679522
1855	0.7967306559
1856	0.7966601825
1857	0.7965261766
1858	0.7961949431
1859	0.7960620347
1860	0.7959336675
1861	0.795806271
1862	0.7955667695
1863	0.7954639204
1864	0.7951727166
1865	0.794938388
1866	0.7947489836
1867	0.7946246025
1868	0.7945275574
1869	0.7944277866
1870	0.7942023476
1871	0.7941672804
1872	0.7940443136
1873	0.7938595425
1874	0.7937687212
1875	0.7936995889
1876	0.7936121714
1877	0.7935848276
1878	0.7934071344
1879	0.7933048819
1880	0.7931007396
1881	0.7928862489
1882	0.7925194298
1883	0.7923567314
1884	0.792283191
1885	0.792148292
1886	0.7919285955
1887	0.7917947184
1888	0.7916023706
1889	0.7914310816
1890	0.7910833134
1891	0.7909538562
1892	0.7908512122
1893	0.7905988714
1894	0.7903571804
1895	0.790218569
1896	0.790079214
1897	0.7899183431
1898	0.7897885964
1899	0.7896730681
1900	0.7895795804
1901	0.7894431309
1902	0.7892776041
1903	0.7889602536
1904	0.7888822743
1905	0.7888138429
1906	0.7886437829
1907	0.7885316306
1908	0.7881707471
1909	0.788046469
1910	0.7879006522
1911	0.7877344821
1912	0.7876166193
1913	0.7874111796
1914	0.7872191672
1915	0.7870840825
1916	0.7869414832
1917	0.7868854016
1918	0.7867128901
1919	0.7865375418
1920	0.7865052334
1921	0.7863780394
1922	0.7862567454
1923	0.7862036675
1924	0.7859656961
1925	0.7857267811
1926	0.7854866308
1927	0.7852645645
1928	0.785151012
1929	0.7849874817
1930	0.7848855122
1931	0.7847934776
1932	0.7846294617
1933	0.7843219204
1934	0.784168783
1935	0.7840636103
1936	0.7840449397
1937	0.7838131357
1938	0.7837269437
1939	0.7835209967
1940	0.7834128726
1941	0.7831875636
1942	0.7831276296
1943	0.7828062948
1944	0.7826733802
1945	0.7825496115
1946	0.7825295004
1947	0.7823300998
1948	0.7822789975
1949	0.7822403052
1950	0.7821782451
1951	0.7820447007
1952	0.7817908323
1953	0.7817074846
1954	0.7815915843
1955	0.7814131192
1956	0.7813624858
1957	0.781135299
1958	0.7811087593
1959	0.78103357
1960	0.780893044
1961	0.7808601919
1962	0.7807946895
1963	0.7806865561
1964	0.7803742321
1965	0.7801073012
1966	0.7800829202
1967	0.7799940184
1968	0.7799694259
1969	0.7799284672
1970	0.7797646685
1971	0.7796281962
1972	0.7795128239
1973	0.7794745696
1974	0.7793985185
1975	0.7792837746
1976	0.7792005783
1977	0.7791591064
1978	0.779111714
1979	0.7788041906
1980	0.7787127556
1981	0.7786456351
1982	0.778555481
1983	0.7785134878
1984	0.7784746081
1985	0.7784334406
1986	0.7782127157
1987	0.7779752112
1988	0.7776748585
1989	0.7775972008
1990	0.7774840873
1991	0.7772901205
1992	0.7771146098
1993	0.7769603277
1994	0.7769241378
1995	0.7767782847
1996	0.7765634889
1997	0.7764554791
1998	0.7762437492
1999	0.7762126063
